ID OMM station;Coordonnees;Humidité
7558;44.118500,3.019500;85
7630;43.620998,1.378833;85
7207;47.294334,-3.218333;85
7149;48.716831,2.384333;85
7577;44.581165,4.733000;85
7314;46.046833,-1.411500;85
7627;43.005333,1.106833;85
7222;47.150002,-1.608833;85
7790;42.540668,9.485167;85
7621;43.188000,0.000000;85
7761;41.917999,8.792667;85
7027;49.180000,-0.456167;85
7117;48.825832,-3.473167;85
7117;48.825832,-3.473167;85
7558;44.118500,3.019500;85
7110;48.444168,-4.412000;85
7005;50.136002,1.834000;85
7015;50.570000,3.097500;85
7627;43.005333,1.106833;85
7471;45.074501,3.764000;85
7110;48.444168,-4.412000;85
7761;41.917999,8.792667;85
7627;43.005333,1.106833;85
7314;46.046833,-1.411500;85
7471;45.074501,3.764000;85
7027;49.180000,-0.456167;85
7255;47.059166,2.359833;85
7020;49.725166,-1.939833;85
7510;44.830666,-0.691333;85
7027;49.180000,-0.456167;85
7027;49.180000,-0.456167;85
7299;47.614334,7.510000;85
7621;43.188000,0.000000;85
7747;42.737167,2.872833;85
7130;48.068832,-1.734000;85
7661;43.079334,5.940833;85
7280;47.267834,5.088333;85
7222;47.150002,-1.608833;85
7434;45.861168,1.175000;85
7314;46.046833,-1.411500;85
7314;46.046833,-1.411500;85
7027;49.180000,-0.456167;85
7190;48.549500,7.640333;85
7558;44.118500,3.019500;85
7577;44.581165,4.733000;85
7535;44.744999,1.396667;85
7027;49.180000,-0.456167;85
7299;47.614334,7.510000;85
7240;47.444500,0.727333;85
7222;47.150002,-1.608833;85
7627;43.005333,1.106833;85
7005;50.136002,1.834000;85
7471;45.074501,3.764000;85
7471;45.074501,3.764000;85
7661;43.079334,5.940833;85
7460;45.786835,3.149333;85
7139;48.445499,0.110167;85
7130;48.068832,-1.734000;85
7255;47.059166,2.359833;85
7314;46.046833,-1.411500;85
7591;44.565666,6.502333;85
7314;46.046833,-1.411500;85
7314;46.046833,-1.411500;85
7149;48.716831,2.384333;85
7072;49.209667,4.155333;85
7481;45.726501,5.077833;85
7627;43.005333,1.106833;85
7790;42.540668,9.485167;85
7661;43.079334,5.940833;85
7207;47.294334,-3.218333;85
7181;48.581001,5.959833;85
7577;44.581165,4.733000;85
7190;48.549500,7.640333;85
7761;41.917999,8.792667;85
7222;47.150002,-1.608833;85
7207;47.294334,-3.218333;85
7460;45.786835,3.149333;85
7761;41.917999,8.792667;85
7643;43.577000,3.963167;85
7072;49.209667,4.155333;85
7117;48.825832,-3.473167;84
7643;43.577000,3.963167;84
7661;43.079334,5.940833;84
7650;43.437668,5.216000;84
7015;50.570000,3.097500;84
7790;42.540668,9.485167;84
7471;45.074501,3.764000;84
7761;41.917999,8.792667;84
7621;43.188000,0.000000;84
7621;43.188000,0.000000;84
7747;42.737167,2.872833;84
7117;48.825832,-3.473167;84
7207;47.294334,-3.218333;84
7299;47.614334,7.510000;84
7190;48.549500,7.640333;84
7630;43.620998,1.378833;84
7434;45.861168,1.175000;84
7139;48.445499,0.110167;84
7558;44.118500,3.019500;84
7130;48.068832,-1.734000;84
7015;50.570000,3.097500;84
7005;50.136002,1.834000;84
7761;41.917999,8.792667;84
7577;44.581165,4.733000;84
7190;48.549500,7.640333;84
7630;43.620998,1.378833;84
7761;41.917999,8.792667;84
7460;45.786835,3.149333;84
7630;43.620998,1.378833;84
7761;41.917999,8.792667;84
7314;46.046833,-1.411500;84
7005;50.136002,1.834000;84
7481;45.726501,5.077833;84
7020;49.725166,-1.939833;84
7240;47.444500,0.727333;84
7630;43.620998,1.378833;84
7027;49.180000,-0.456167;84
7471;45.074501,3.764000;84
7460;45.786835,3.149333;84
7255;47.059166,2.359833;84
7020;49.725166,-1.939833;84
7149;48.716831,2.384333;84
7535;44.744999,1.396667;84
7005;50.136002,1.834000;84
7661;43.079334,5.940833;84
7607;43.909832,-0.500167;84
7072;49.209667,4.155333;84
7661;43.079334,5.940833;84
7471;45.074501,3.764000;84
7020;49.725166,-1.939833;84
7027;49.180000,-0.456167;84
7661;43.079334,5.940833;84
7627;43.005333,1.106833;84
7139;48.445499,0.110167;84
7627;43.005333,1.106833;84
7149;48.716831,2.384333;84
7149;48.716831,2.384333;84
7280;47.267834,5.088333;84
7661;43.079334,5.940833;84
7020;49.725166,-1.939833;84
7790;42.540668,9.485167;84
7558;44.118500,3.019500;84
7037;49.382999,1.181667;84
7255;47.059166,2.359833;84
7181;48.581001,5.959833;84
7335;46.593834,0.314333;84
7190;48.549500,7.640333;84
7591;44.565666,6.502333;84
7761;41.917999,8.792667;84
7072;49.209667,4.155333;84
7591;44.565666,6.502333;84
7627;43.005333,1.106833;84
7661;43.079334,5.940833;84
7535;44.744999,1.396667;84
7222;47.150002,-1.608833;84
7299;47.614334,7.510000;84
7149;48.716831,2.384333;84
7139;48.445499,0.110167;84
7314;46.046833,-1.411500;84
7630;43.620998,1.378833;84
7558;44.118500,3.019500;84
7607;43.909832,-0.500167;84
7661;43.079334,5.940833;84
7621;43.188000,0.000000;84
7168;48.324669,4.020000;84
7661;43.079334,5.940833;84
7335;46.593834,0.314333;84
7661;43.079334,5.940833;84
7510;44.830666,-0.691333;84
7650;43.437668,5.216000;84
7020;49.725166,-1.939833;84
7643;43.577000,3.963167;84
7761;41.917999,8.792667;84
7627;43.005333,1.106833;84
7558;44.118500,3.019500;84
7168;48.324669,4.020000;84
7110;48.444168,-4.412000;84
7621;43.188000,0.000000;84
7661;43.079334,5.940833;84
7015;50.570000,3.097500;84
7314;46.046833,-1.411500;84
7607;43.909832,-0.500167;84
7761;41.917999,8.792667;84
7650;43.437668,5.216000;84
7181;48.581001,5.959833;84
7110;48.444168,-4.412000;84
7020;49.725166,-1.939833;84
7481;45.726501,5.077833;84
7607;43.909832,-0.500167;84
7510;44.830666,-0.691333;84
7790;42.540668,9.485167;84
7299;47.614334,7.510000;84
7558;44.118500,3.019500;84
7299;47.614334,7.510000;84
7240;47.444500,0.727333;84
7790;42.540668,9.485167;84
7130;48.068832,-1.734000;83
7558;44.118500,3.019500;83
7037;49.382999,1.181667;83
7168;48.324669,4.020000;83
7761;41.917999,8.792667;83
7577;44.581165,4.733000;83
7761;41.917999,8.792667;83
7650;43.437668,5.216000;83
7621;43.188000,0.000000;83
7139;48.445499,0.110167;83
7661;43.079334,5.940833;83
7481;45.726501,5.077833;83
7761;41.917999,8.792667;83
7037;49.382999,1.181667;83
7558;44.118500,3.019500;83
7460;45.786835,3.149333;83
7015;50.570000,3.097500;83
7510;44.830666,-0.691333;83
7015;50.570000,3.097500;83
7630;43.620998,1.378833;83
7117;48.825832,-3.473167;83
7630;43.620998,1.378833;83
7020;49.725166,-1.939833;83
7643;43.577000,3.963167;83
7535;44.744999,1.396667;83
7761;41.917999,8.792667;83
7460;45.786835,3.149333;83
7027;49.180000,-0.456167;83
7747;42.737167,2.872833;83
7015;50.570000,3.097500;83
7117;48.825832,-3.473167;83
7471;45.074501,3.764000;83
7471;45.074501,3.764000;83
7747;42.737167,2.872833;83
7621;43.188000,0.000000;83
7335;46.593834,0.314333;83
7314;46.046833,-1.411500;83
7020;49.725166,-1.939833;83
7761;41.917999,8.792667;83
7072;49.209667,4.155333;83
7621;43.188000,0.000000;83
7130;48.068832,-1.734000;83
7627;43.005333,1.106833;83
7037;49.382999,1.181667;83
7471;45.074501,3.764000;83
7181;48.581001,5.959833;83
7110;48.444168,-4.412000;83
7072;49.209667,4.155333;83
7149;48.716831,2.384333;83
7690;43.648834,7.209000;83
7558;44.118500,3.019500;83
7222;47.150002,-1.608833;83
7139;48.445499,0.110167;83
7130;48.068832,-1.734000;83
7761;41.917999,8.792667;83
7240;47.444500,0.727333;83
7037;49.382999,1.181667;83
7020;49.725166,-1.939833;83
7643;43.577000,3.963167;83
7280;47.267834,5.088333;83
7630;43.620998,1.378833;83
7130;48.068832,-1.734000;83
7481;45.726501,5.077833;83
7661;43.079334,5.940833;83
7471;45.074501,3.764000;83
7621;43.188000,0.000000;83
7335;46.593834,0.314333;83
7650;43.437668,5.216000;83
7207;47.294334,-3.218333;83
7207;47.294334,-3.218333;83
7630;43.620998,1.378833;83
7207;47.294334,-3.218333;83
7015;50.570000,3.097500;83
7020;49.725166,-1.939833;83
7650;43.437668,5.216000;83
7558;44.118500,3.019500;83
7255;47.059166,2.359833;83
7481;45.726501,5.077833;83
7471;45.074501,3.764000;83
7460;45.786835,3.149333;83
7747;42.737167,2.872833;83
7650;43.437668,5.216000;83
7005;50.136002,1.834000;83
7335;46.593834,0.314333;83
7015;50.570000,3.097500;83
7005;50.136002,1.834000;83
7207;47.294334,-3.218333;83
7181;48.581001,5.959833;83
7139;48.445499,0.110167;83
7558;44.118500,3.019500;83
7027;49.180000,-0.456167;83
7027;49.180000,-0.456167;83
7650;43.437668,5.216000;83
7139;48.445499,0.110167;83
7790;42.540668,9.485167;83
7181;48.581001,5.959833;83
7661;43.079334,5.940833;83
7627;43.005333,1.106833;83
7168;48.324669,4.020000;83
7027;49.180000,-0.456167;83
7558;44.118500,3.019500;83
7577;44.581165,4.733000;83
7643;43.577000,3.963167;83
7255;47.059166,2.359833;83
7747;42.737167,2.872833;83
7535;44.744999,1.396667;83
7005;50.136002,1.834000;83
7460;45.786835,3.149333;83
7661;43.079334,5.940833;83
7643;43.577000,3.963167;83
7650;43.437668,5.216000;83
7020;49.725166,-1.939833;83
7558;44.118500,3.019500;83
7020;49.725166,-1.939833;83
7255;47.059166,2.359833;83
7222;47.150002,-1.608833;83
7222;47.150002,-1.608833;83
7558;44.118500,3.019500;83
7020;49.725166,-1.939833;83
7661;43.079334,5.940833;83
7222;47.150002,-1.608833;83
7072;49.209667,4.155333;83
7790;42.540668,9.485167;83
7621;43.188000,0.000000;83
7535;44.744999,1.396667;83
7149;48.716831,2.384333;83
7661;43.079334,5.940833;83
7110;48.444168,-4.412000;83
7460;45.786835,3.149333;83
7630;43.620998,1.378833;83
7627;43.005333,1.106833;83
7630;43.620998,1.378833;83
7015;50.570000,3.097500;83
7255;47.059166,2.359833;82
7747;42.737167,2.872833;82
7481;45.726501,5.077833;82
7181;48.581001,5.959833;82
7139;48.445499,0.110167;82
7481;45.726501,5.077833;82
7149;48.716831,2.384333;82
7314;46.046833,-1.411500;82
7558;44.118500,3.019500;82
7181;48.581001,5.959833;82
7255;47.059166,2.359833;82
7630;43.620998,1.378833;82
7020;49.725166,-1.939833;82
7027;49.180000,-0.456167;82
7621;43.188000,0.000000;82
7299;47.614334,7.510000;82
7790;42.540668,9.485167;82
7460;45.786835,3.149333;82
7790;42.540668,9.485167;82
7117;48.825832,-3.473167;82
7110;48.444168,-4.412000;82
7240;47.444500,0.727333;82
7190;48.549500,7.640333;82
7015;50.570000,3.097500;82
7314;46.046833,-1.411500;82
7280;47.267834,5.088333;82
7314;46.046833,-1.411500;82
7434;45.861168,1.175000;82
7005;50.136002,1.834000;82
7627;43.005333,1.106833;82
7460;45.786835,3.149333;82
7139;48.445499,0.110167;82
7240;47.444500,0.727333;82
7117;48.825832,-3.473167;82
7761;41.917999,8.792667;82
7314;46.046833,-1.411500;82
7280;47.267834,5.088333;82
7015;50.570000,3.097500;82
7747;42.737167,2.872833;82
7005;50.136002,1.834000;82
7190;48.549500,7.640333;82
7643;43.577000,3.963167;82
7314;46.046833,-1.411500;82
7627;43.005333,1.106833;82
7130;48.068832,-1.734000;82
7027;49.180000,-0.456167;82
7015;50.570000,3.097500;82
7240;47.444500,0.727333;82
7110;48.444168,-4.412000;82
7627;43.005333,1.106833;82
7240;47.444500,0.727333;82
7149;48.716831,2.384333;82
7222;47.150002,-1.608833;82
7255;47.059166,2.359833;82
7117;48.825832,-3.473167;82
7130;48.068832,-1.734000;82
7207;47.294334,-3.218333;82
7761;41.917999,8.792667;82
7471;45.074501,3.764000;82
7139;48.445499,0.110167;82
7149;48.716831,2.384333;82
7027;49.180000,-0.456167;82
7240;47.444500,0.727333;82
7643;43.577000,3.963167;82
7627;43.005333,1.106833;82
7471;45.074501,3.764000;82
7240;47.444500,0.727333;82
7015;50.570000,3.097500;82
7314;46.046833,-1.411500;82
7190;48.549500,7.640333;82
7299;47.614334,7.510000;82
7299;47.614334,7.510000;82
7020;49.725166,-1.939833;82
7005;50.136002,1.834000;82
7761;41.917999,8.792667;82
7222;47.150002,-1.608833;82
7207;47.294334,-3.218333;82
7299;47.614334,7.510000;82
7130;48.068832,-1.734000;82
7299;47.614334,7.510000;82
7190;48.549500,7.640333;82
7190;48.549500,7.640333;82
7314;46.046833,-1.411500;82
7027;49.180000,-0.456167;82
7630;43.620998,1.378833;82
7761;41.917999,8.792667;82
7117;48.825832,-3.473167;82
7005;50.136002,1.834000;82
7181;48.581001,5.959833;82
7535;44.744999,1.396667;82
7630;43.620998,1.378833;82
7110;48.444168,-4.412000;82
7027;49.180000,-0.456167;82
7207;47.294334,-3.218333;82
7314;46.046833,-1.411500;82
7222;47.150002,-1.608833;82
7661;43.079334,5.940833;82
7761;41.917999,8.792667;82
7255;47.059166,2.359833;82
7027;49.180000,-0.456167;82
7181;48.581001,5.959833;82
7558;44.118500,3.019500;82
7434;45.861168,1.175000;82
7020;49.725166,-1.939833;82
7005;50.136002,1.834000;82
7280;47.267834,5.088333;82
7110;48.444168,-4.412000;82
7558;44.118500,3.019500;82
7558;44.118500,3.019500;82
7168;48.324669,4.020000;81
7627;43.005333,1.106833;81
7015;50.570000,3.097500;81
7471;45.074501,3.764000;81
7747;42.737167,2.872833;81
7020;49.725166,-1.939833;81
7190;48.549500,7.640333;81
7072;49.209667,4.155333;81
7335;46.593834,0.314333;81
7460;45.786835,3.149333;81
7535;44.744999,1.396667;81
7577;44.581165,4.733000;81
7190;48.549500,7.640333;81
7005;50.136002,1.834000;81
7139;48.445499,0.110167;81
7222;47.150002,-1.608833;81
7117;48.825832,-3.473167;81
7471;45.074501,3.764000;81
7577;44.581165,4.733000;81
7020;49.725166,-1.939833;81
7240;47.444500,0.727333;81
7149;48.716831,2.384333;81
7255;47.059166,2.359833;81
7434;45.861168,1.175000;81
7747;42.737167,2.872833;81
7471;45.074501,3.764000;81
7280;47.267834,5.088333;81
7481;45.726501,5.077833;81
7190;48.549500,7.640333;81
7481;45.726501,5.077833;81
7149;48.716831,2.384333;81
7020;49.725166,-1.939833;81
7650;43.437668,5.216000;81
7630;43.620998,1.378833;81
7535;44.744999,1.396667;81
7072;49.209667,4.155333;81
7117;48.825832,-3.473167;81
7761;41.917999,8.792667;81
7558;44.118500,3.019500;81
7558;44.118500,3.019500;81
7207;47.294334,-3.218333;81
7005;50.136002,1.834000;81
7037;49.382999,1.181667;81
7280;47.267834,5.088333;81
7690;43.648834,7.209000;81
7621;43.188000,0.000000;81
7661;43.079334,5.940833;81
7661;43.079334,5.940833;81
7314;46.046833,-1.411500;81
7643;43.577000,3.963167;81
7072;49.209667,4.155333;81
7027;49.180000,-0.456167;81
7535;44.744999,1.396667;81
7621;43.188000,0.000000;81
7190;48.549500,7.640333;81
7690;43.648834,7.209000;81
7181;48.581001,5.959833;81
7621;43.188000,0.000000;81
7190;48.549500,7.640333;81
7627;43.005333,1.106833;81
7020;49.725166,-1.939833;81
7314;46.046833,-1.411500;81
7207;47.294334,-3.218333;81
7005;50.136002,1.834000;81
7790;42.540668,9.485167;81
7130;48.068832,-1.734000;81
7761;41.917999,8.792667;81
7139;48.445499,0.110167;81
7627;43.005333,1.106833;81
7130;48.068832,-1.734000;81
7020;49.725166,-1.939833;81
7434;45.861168,1.175000;81
7790;42.540668,9.485167;81
7110;48.444168,-4.412000;81
7510;44.830666,-0.691333;81
7015;50.570000,3.097500;81
7510;44.830666,-0.691333;81
7020;49.725166,-1.939833;81
7255;47.059166,2.359833;81
7020;49.725166,-1.939833;81
7117;48.825832,-3.473167;81
7761;41.917999,8.792667;81
7037;49.382999,1.181667;81
7110;48.444168,-4.412000;81
7621;43.188000,0.000000;81
7190;48.549500,7.640333;81
7643;43.577000,3.963167;81
7790;42.540668,9.485167;81
7255;47.059166,2.359833;81
7335;46.593834,0.314333;81
7240;47.444500,0.727333;81
7110;48.444168,-4.412000;81
7650;43.437668,5.216000;81
7314;46.046833,-1.411500;81
7181;48.581001,5.959833;81
7650;43.437668,5.216000;81
7643;43.577000,3.963167;81
7037;49.382999,1.181667;81
7005;50.136002,1.834000;81
7110;48.444168,-4.412000;81
7627;43.005333,1.106833;81
7607;43.909832,-0.500167;81
7149;48.716831,2.384333;81
7558;44.118500,3.019500;81
7072;49.209667,4.155333;81
7020;49.725166,-1.939833;81
7761;41.917999,8.792667;81
7510;44.830666,-0.691333;81
7299;47.614334,7.510000;81
7558;44.118500,3.019500;81
7037;49.382999,1.181667;81
7434;45.861168,1.175000;81
7181;48.581001,5.959833;81
7471;45.074501,3.764000;81
7627;43.005333,1.106833;81
7207;47.294334,-3.218333;80
7790;42.540668,9.485167;80
7181;48.581001,5.959833;80
7434;45.861168,1.175000;80
7747;42.737167,2.872833;80
7335;46.593834,0.314333;80
7130;48.068832,-1.734000;80
7027;49.180000,-0.456167;80
7747;42.737167,2.872833;80
7434;45.861168,1.175000;80
7110;48.444168,-4.412000;80
7299;47.614334,7.510000;80
7690;43.648834,7.209000;80
7299;47.614334,7.510000;80
7299;47.614334,7.510000;80
7661;43.079334,5.940833;80
7627;43.005333,1.106833;80
7117;48.825832,-3.473167;80
7510;44.830666,-0.691333;80
7130;48.068832,-1.734000;80
7005;50.136002,1.834000;80
7471;45.074501,3.764000;80
7207;47.294334,-3.218333;80
7117;48.825832,-3.473167;80
7015;50.570000,3.097500;80
7240;47.444500,0.727333;80
7650;43.437668,5.216000;80
7643;43.577000,3.963167;80
7510;44.830666,-0.691333;80
7434;45.861168,1.175000;80
7117;48.825832,-3.473167;80
7110;48.444168,-4.412000;80
7314;46.046833,-1.411500;80
7481;45.726501,5.077833;80
7761;41.917999,8.792667;80
7510;44.830666,-0.691333;80
7510;44.830666,-0.691333;80
7650;43.437668,5.216000;80
7005;50.136002,1.834000;80
7255;47.059166,2.359833;80
7207;47.294334,-3.218333;80
7558;44.118500,3.019500;80
7471;45.074501,3.764000;80
7761;41.917999,8.792667;80
7280;47.267834,5.088333;80
7110;48.444168,-4.412000;80
7460;45.786835,3.149333;80
7072;49.209667,4.155333;80
7510;44.830666,-0.691333;80
7207;47.294334,-3.218333;80
7510;44.830666,-0.691333;80
7005;50.136002,1.834000;80
7627;43.005333,1.106833;80
7299;47.614334,7.510000;80
7020;49.725166,-1.939833;80
7761;41.917999,8.792667;80
7037;49.382999,1.181667;80
7335;46.593834,0.314333;80
7471;45.074501,3.764000;80
7761;41.917999,8.792667;80
7110;48.444168,-4.412000;80
7643;43.577000,3.963167;80
7643;43.577000,3.963167;80
7168;48.324669,4.020000;80
7207;47.294334,-3.218333;80
7027;49.180000,-0.456167;80
7027;49.180000,-0.456167;80
7643;43.577000,3.963167;80
7190;48.549500,7.640333;80
7510;44.830666,-0.691333;80
7255;47.059166,2.359833;80
7110;48.444168,-4.412000;80
7434;45.861168,1.175000;80
7299;47.614334,7.510000;80
7471;45.074501,3.764000;80
7139;48.445499,0.110167;80
7015;50.570000,3.097500;80
7299;47.614334,7.510000;80
7015;50.570000,3.097500;80
7314;46.046833,-1.411500;80
7434;45.861168,1.175000;80
7434;45.861168,1.175000;80
7149;48.716831,2.384333;80
7255;47.059166,2.359833;80
7790;42.540668,9.485167;80
7207;47.294334,-3.218333;80
7471;45.074501,3.764000;80
7621;43.188000,0.000000;80
7181;48.581001,5.959833;80
7299;47.614334,7.510000;80
7335;46.593834,0.314333;80
7110;48.444168,-4.412000;80
7761;41.917999,8.792667;80
7222;47.150002,-1.608833;80
7481;45.726501,5.077833;80
7558;44.118500,3.019500;80
7299;47.614334,7.510000;79
7460;45.786835,3.149333;79
7020;49.725166,-1.939833;79
7207;47.294334,-3.218333;79
7558;44.118500,3.019500;79
7072;49.209667,4.155333;79
7240;47.444500,0.727333;79
7207;47.294334,-3.218333;79
7747;42.737167,2.872833;79
7335;46.593834,0.314333;79
7630;43.620998,1.378833;79
7650;43.437668,5.216000;79
7027;49.180000,-0.456167;79
7643;43.577000,3.963167;79
7005;50.136002,1.834000;79
7661;43.079334,5.940833;79
7207;47.294334,-3.218333;79
7510;44.830666,-0.691333;79
7005;50.136002,1.834000;79
7335;46.593834,0.314333;79
7650;43.437668,5.216000;79
7117;48.825832,-3.473167;79
7027;49.180000,-0.456167;79
7790;42.540668,9.485167;79
7190;48.549500,7.640333;79
7460;45.786835,3.149333;79
7650;43.437668,5.216000;79
7630;43.620998,1.378833;79
7015;50.570000,3.097500;79
7168;48.324669,4.020000;79
7037;49.382999,1.181667;79
7643;43.577000,3.963167;79
7630;43.620998,1.378833;79
7607;43.909832,-0.500167;79
7661;43.079334,5.940833;79
7434;45.861168,1.175000;79
7015;50.570000,3.097500;79
7110;48.444168,-4.412000;79
7149;48.716831,2.384333;79
7481;45.726501,5.077833;79
7299;47.614334,7.510000;79
7280;47.267834,5.088333;79
7335;46.593834,0.314333;79
7005;50.136002,1.834000;79
7481;45.726501,5.077833;79
7020;49.725166,-1.939833;79
7621;43.188000,0.000000;79
7558;44.118500,3.019500;79
7535;44.744999,1.396667;79
7139;48.445499,0.110167;79
7207;47.294334,-3.218333;79
7168;48.324669,4.020000;79
7299;47.614334,7.510000;79
7650;43.437668,5.216000;79
7005;50.136002,1.834000;79
7621;43.188000,0.000000;79
7037;49.382999,1.181667;79
7149;48.716831,2.384333;79
7510;44.830666,-0.691333;79
7149;48.716831,2.384333;79
7015;50.570000,3.097500;79
7630;43.620998,1.378833;79
7181;48.581001,5.959833;79
7761;41.917999,8.792667;79
7240;47.444500,0.727333;79
7207;47.294334,-3.218333;79
7181;48.581001,5.959833;79
7607;43.909832,-0.500167;79
7168;48.324669,4.020000;79
7630;43.620998,1.378833;79
7207;47.294334,-3.218333;79
7690;43.648834,7.209000;79
7005;50.136002,1.834000;79
7181;48.581001,5.959833;79
7299;47.614334,7.510000;79
7481;45.726501,5.077833;79
7761;41.917999,8.792667;79
7240;47.444500,0.727333;79
7643;43.577000,3.963167;79
7650;43.437668,5.216000;78
7434;45.861168,1.175000;78
7222;47.150002,-1.608833;78
7630;43.620998,1.378833;78
7471;45.074501,3.764000;78
7020;49.725166,-1.939833;78
7627;43.005333,1.106833;78
7481;45.726501,5.077833;78
7621;43.188000,0.000000;78
7149;48.716831,2.384333;78
7130;48.068832,-1.734000;78
7299;47.614334,7.510000;78
7222;47.150002,-1.608833;78
7471;45.074501,3.764000;78
7117;48.825832,-3.473167;78
7621;43.188000,0.000000;78
7027;49.180000,-0.456167;78
7434;45.861168,1.175000;78
7661;43.079334,5.940833;78
7630;43.620998,1.378833;78
7510;44.830666,-0.691333;78
7240;47.444500,0.727333;78
7037;49.382999,1.181667;78
7630;43.620998,1.378833;78
7790;42.540668,9.485167;78
7240;47.444500,0.727333;78
7643;43.577000,3.963167;78
7510;44.830666,-0.691333;78
7510;44.830666,-0.691333;78
7481;45.726501,5.077833;78
7299;47.614334,7.510000;78
7255;47.059166,2.359833;78
7790;42.540668,9.485167;78
7005;50.136002,1.834000;78
7072;49.209667,4.155333;78
7110;48.444168,-4.412000;78
7690;43.648834,7.209000;78
7621;43.188000,0.000000;78
7471;45.074501,3.764000;78
7117;48.825832,-3.473167;78
7207;47.294334,-3.218333;78
7005;50.136002,1.834000;78
7299;47.614334,7.510000;78
7335;46.593834,0.314333;78
7117;48.825832,-3.473167;78
7761;41.917999,8.792667;78
7117;48.825832,-3.473167;78
7535;44.744999,1.396667;78
7222;47.150002,-1.608833;78
7168;48.324669,4.020000;78
7460;45.786835,3.149333;78
7650;43.437668,5.216000;78
7790;42.540668,9.485167;78
7005;50.136002,1.834000;78
7761;41.917999,8.792667;78
7314;46.046833,-1.411500;78
7299;47.614334,7.510000;78
7747;42.737167,2.872833;78
7110;48.444168,-4.412000;78
7117;48.825832,-3.473167;78
7222;47.150002,-1.608833;78
7020;49.725166,-1.939833;78
7621;43.188000,0.000000;78
7130;48.068832,-1.734000;78
7299;47.614334,7.510000;78
7168;48.324669,4.020000;78
7149;48.716831,2.384333;78
7460;45.786835,3.149333;78
7481;45.726501,5.077833;78
7460;45.786835,3.149333;78
7207;47.294334,-3.218333;78
7117;48.825832,-3.473167;78
7591;44.565666,6.502333;78
7621;43.188000,0.000000;78
7207;47.294334,-3.218333;78
7577;44.581165,4.733000;78
7139;48.445499,0.110167;78
7627;43.005333,1.106833;78
7005;50.136002,1.834000;78
7117;48.825832,-3.473167;78
7434;45.861168,1.175000;78
7207;47.294334,-3.218333;78
7621;43.188000,0.000000;78
7110;48.444168,-4.412000;78
7005;50.136002,1.834000;78
7020;49.725166,-1.939833;78
7314;46.046833,-1.411500;78
7130;48.068832,-1.734000;78
7790;42.540668,9.485167;78
7314;46.046833,-1.411500;78
7650;43.437668,5.216000;78
7434;45.861168,1.175000;78
7117;48.825832,-3.473167;78
7434;45.861168,1.175000;78
7015;50.570000,3.097500;78
7471;45.074501,3.764000;78
7577;44.581165,4.733000;78
7650;43.437668,5.216000;78
7761;41.917999,8.792667;78
7240;47.444500,0.727333;78
7207;47.294334,-3.218333;78
7630;43.620998,1.378833;78
7627;43.005333,1.106833;78
7577;44.581165,4.733000;77
7207;47.294334,-3.218333;77
7190;48.549500,7.640333;77
7650;43.437668,5.216000;77
7020;49.725166,-1.939833;77
7207;47.294334,-3.218333;77
7072;49.209667,4.155333;77
7207;47.294334,-3.218333;77
7020;49.725166,-1.939833;77
7481;45.726501,5.077833;77
7643;43.577000,3.963167;77
7661;43.079334,5.940833;77
7207;47.294334,-3.218333;77
7471;45.074501,3.764000;77
7130;48.068832,-1.734000;77
7005;50.136002,1.834000;77
7190;48.549500,7.640333;77
7072;49.209667,4.155333;77
7690;43.648834,7.209000;77
7434;45.861168,1.175000;77
7027;49.180000,-0.456167;77
7117;48.825832,-3.473167;77
7643;43.577000,3.963167;77
7471;45.074501,3.764000;77
7207;47.294334,-3.218333;77
7627;43.005333,1.106833;77
7139;48.445499,0.110167;77
7471;45.074501,3.764000;77
7015;50.570000,3.097500;77
7630;43.620998,1.378833;77
7690;43.648834,7.209000;77
7207;47.294334,-3.218333;77
7280;47.267834,5.088333;77
7643;43.577000,3.963167;77
7280;47.267834,5.088333;77
7139;48.445499,0.110167;77
7621;43.188000,0.000000;77
7027;49.180000,-0.456167;77
7661;43.079334,5.940833;77
7299;47.614334,7.510000;77
7510;44.830666,-0.691333;77
7181;48.581001,5.959833;77
7149;48.716831,2.384333;77
7650;43.437668,5.216000;77
7621;43.188000,0.000000;77
7240;47.444500,0.727333;77
7558;44.118500,3.019500;77
7139;48.445499,0.110167;77
7037;49.382999,1.181667;77
7190;48.549500,7.640333;77
7790;42.540668,9.485167;77
7790;42.540668,9.485167;77
7139;48.445499,0.110167;77
7661;43.079334,5.940833;77
7790;42.540668,9.485167;77
7690;43.648834,7.209000;77
7240;47.444500,0.727333;77
7790;42.540668,9.485167;77
7690;43.648834,7.209000;77
7434;45.861168,1.175000;77
7015;50.570000,3.097500;77
7314;46.046833,-1.411500;77
7072;49.209667,4.155333;77
7037;49.382999,1.181667;77
7149;48.716831,2.384333;77
7790;42.540668,9.485167;77
7005;50.136002,1.834000;77
7690;43.648834,7.209000;77
7314;46.046833,-1.411500;77
7207;47.294334,-3.218333;77
7130;48.068832,-1.734000;77
7020;49.725166,-1.939833;77
7222;47.150002,-1.608833;77
7027;49.180000,-0.456167;77
7577;44.581165,4.733000;77
7471;45.074501,3.764000;77
7577;44.581165,4.733000;77
7130;48.068832,-1.734000;77
7630;43.620998,1.378833;77
7168;48.324669,4.020000;77
7072;49.209667,4.155333;77
7790;42.540668,9.485167;77
7690;43.648834,7.209000;77
7434;45.861168,1.175000;77
