ID OMM station;Pression station
7690;102770
7690;102910
7690;102210
7690;102230
7690;102150
7690;102810
7690;102220
7690;102290
7690;102750
7690;102420
7690;102660
7690;102250
7690;102120
7690;102390
7690;102690
7690;102430
7690;102250
7690;102170
7690;102390
7690;102440
7690;102700
7690;102690
7690;102350
7690;102320
7747;102560
7747;102290
7747;102490
7747;102420
7747;102470
7747;102600
7747;102060
7747;102550
7747;102220
7747;102220
7747;101900
7747;102370
7747;102500
7747;102500
7747;102610
7747;102280
7747;101980
7747;102330
7747;102510
7747;102670
7747;102450
7747;101470
7747;102630
7747;101410
7747;102650
7747;101990
7747;102560
7747;102110
7747;102350
7747;102500
7747;102130
7747;102440
7747;102610
7747;102670
7747;102780
7747;101660
7747;102270
7747;102270
7747;101480
7747;101560
7747;102160
7747;102530
7747;102510
7747;102620
7747;102600
7747;102570
7747;102680
7747;101360
7747;102490
7747;101550
7747;102020
7747;102470
7747;102310
7747;102420
7747;102680
7747;102700
7747;102110
7747;101970
7747;102480
7747;101720
7747;101460
7747;101610
7747;102450
7747;102670
7747;102540
7747;102400
7747;101580
7747;102320
7747;102510
7747;101880
7747;102470
7747;101880
7747;102350
7747;102610
7747;101520
7747;102420
7747;102450
7747;102530
7747;102360
7747;102520
7747;102560
7747;101680
7747;101800
7747;102430
7747;102390
7747;102360
7747;102570
7747;102540
7747;102280
7747;102520
7747;102470
7747;102740
7747;102610
7747;102560
7747;102510
7747;102160
7747;101720
7747;102590
7747;102640
7747;102630
7747;101400
7747;102370
7747;101590
7747;102420
7747;102090
7747;102020
7747;101520
7747;102540
7747;102610
7747;102470
7747;102530
7747;102500
7747;102380
7747;102400
7747;102230
7747;102430
7747;101710
7747;102510
7747;101610
7747;102380
7761;102410
7761;102510
7761;102740
7761;102500
7761;102320
7761;102410
7761;103050
7761;102800
7761;102770
7761;102350
7761;102940
7761;102430
7761;102480
7761;102600
7761;103170
7761;102970
7761;102740
7761;102990
7761;102490
7761;102640
7761;102860
7761;102900
7761;103140
7761;102480
7761;102700
7761;103000
7761;102810
7761;102690
7761;102540
7761;102630
7761;102800
7761;102750
7761;103130
7761;103120
7761;102660
7761;102860
7761;102880
7761;102510
7761;102700
7761;102560
7761;102650
7761;103060
7761;102730
7761;102450
7761;102910
7761;102570
7761;102780
7761;102440
7761;102350
7761;102560
7761;102380
7761;102550
7761;102440
7761;102650
7761;102790
7761;102360
7761;102470
7761;102610
7761;102330
7761;102840
7761;102740
7761;102950
7761;102250
7761;102520
7761;102460
7761;102420
7761;102670
7761;102750
7761;103250
7761;102900
7761;102300
7761;102560
7761;102890
7761;103130
7761;102830
7761;103000
7761;102590
7761;102520
7761;102500
7761;103070
7761;102560
7761;102440
7761;102920
7761;103090
7761;102680
7761;102690
7761;102350
7761;102670
7761;102460
7761;102310
7761;103040
7761;102490
7761;102880
7761;102440
7761;102490
7761;103030
7761;103150
7761;102510
7761;102540
7761;103130
7761;103060
7761;102430
7761;102570
7761;102300
7761;102510
7761;102870
7761;102370
7761;102730
7761;102340
7761;102310
7761;102360
7761;102970
7761;102990
7761;102750
7761;102400
7761;102490
7761;102430
7761;102600
7761;102710
7761;102810
7790;102580
7790;102560
7790;102280
7790;102590
7790;102850
7790;102560
7790;102730
7790;102200
7790;102880
7790;102640
7790;102500
7790;102560
7790;102460
7790;102760
7790;102610
7790;102530
7790;103030
7790;102980
7790;102640
7790;102570
7790;102990
7790;102850
7790;102630
7790;102660
7790;102790
7790;102330
7790;102420
7790;102910
7790;103020
7790;102390
7790;102330
7790;102390
7790;102510
7790;102320
7790;102290
7790;102950
7790;102640
7790;102310
7790;102500
7790;102560
7790;102790
7790;102860
7790;102730
7790;102500
7790;102590
7790;102510
7790;102640
7790;102780
7790;102300
7790;102540
7790;102350
7790;102310
7790;102900
7790;102640
7790;102320
7790;102310
7790;102660
7790;102850
7790;102990
7790;102990
7790;102850
7790;102300
7790;102770
7790;102280
7790;102480
7790;102450
7790;102670
7790;102820
7790;102790
7790;102420
7790;102760
7790;102880
7790;103030
7790;102440
7790;102460
7790;102540
7790;102460
7790;103040
7790;102690
7790;102690
7790;102350
7790;102310
7790;102550
7790;102940
7790;102490
7790;102950
7790;102180
7790;102350
7790;102710
7790;103130
7790;102460
7790;102910
7790;102910
7790;102170
7790;102460
7790;102440
7790;102900
7790;102880
7790;102400
7790;102550
7790;102380
7790;102530
7790;102210
7790;102750
7790;102180
7790;102400
7790;102480
7790;102620
7790;102690
7790;102810
7790;102910
7790;102860
7790;102480
7790;102450
7790;102940
7790;102430
7790;102470
7790;102820
7790;102480
7790;102840
